ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age
225166,Rogue State,2017,1,1,120,13
81698,Total Rumble,2010,2,12,20,8
296238,Sea of Legends,2021,1,4,160,14
335,Breakthru,1965,2,2,15,10
5694,Highly Suspect,2002,2,4,20,6
274056,HEL: The Last Saga,2021,1,4,120,18
33427,S'quarrels: A Game of Absolute Nuts,2007,2,6,20,7
26840,Von 0 auf 100,2005,2,5,20,6
10096,Splotch!,1998,2,2,30,8
130304,Dux Britanniarum: Wargame Rules for Dark Age Warfare in the Age of Arthur,2012,2,6,180,0
102940,Trophy Buck,2011,3,8,20,8
32465,Didi Dotter,2007,2,4,15,5
8643,Brawling Battleships,2003,2,6,60,12
157815,Heat,2015,3,5,30,13
242616,Layers,2018,2,4,30,7
17482,Amirauté,1979,2,2,0,12
265575,Materia Prima: The Alchemists Guild,2020,2,4,90,12
197633,Agricola: Roman Campaign in Britain, AD 82-84,2017,1,2,120
200959,1813: Napoleon's Nemesis,2016,1,2,240,0
165041,Cargotrain,2014,2,4,60,10
257307,Orbital,2018,2,4,45,8
5172,Blitzkrieg General,1999,2,5,240,10
291066,Endure the Stars 1.5,2019,1,6,240,14
93733,Volle Scholle,2011,3,4,20,8
8651,Pi mal Daumen,1999,3,6,45,12
244716,Machi Koro Fussball,2018,2,4,30,8
228526,Rey Paparajote,2017,3,5,45,10
35665,Eye Know,2007,2,8,60,14
6909,Fief,1981,2,6,360,12
1530,Dark Age: Feudal Lords,1996,1,2,30,12
2405,Bezique,1860,2,2,30,10
186695,The Terrifying Girl Disorder,2015,3,4,30,12
36911,Barbarossa: The Russo-German War, 1941-45,2008,2,2,600
298166,Hamstern,2020,2,6,5,8
231683,Dracula's America: Shadows of the West,2017,2,8,90,14
292506,Bresk!,2020,2,5,30,10
203029,Sports Dice: Baseball,2016,2,4,20,7
169555,Emergents: Genesis - The Deckbuilding Game,2015,2,4,30,12
25462,German Whist,0,2,2,20,8
33595,9tka,2007,2,4,10,7
300509,Kiitos,2020,2,4,60,12
19329,Race Day,2005,2,12,90,10
286804,Napoleon's Eagles: Storm in the East - The Battles of Borodino and Leipzig,2020,2,2,240,0
1244,Meander,2001,2,2,20,8
504,Die Verbotene Stadt,1992,2,4,60,12
215155,Space Infantry: Resurgence,2019,1,2,60,12
9161,Highlander: The Card Game,1996,2,2,20,12
5481,Vive l'Empereur,2003,2,2,120,12
265712,Niepodległa,2018,2,4,90,12
43096,WYPS,2009,2,2,30,10
160592,Oklahoma Boomers,2014,2,2,20,12
38975,Mutton,2009,2,2,30,0
5900,Aliens Predator,1997,2,3,45,12
192345,Keskifé?,2016,4,16,15,8
3925,Elefant Hunt,1984,2,5,20,10
17996,Anno Domini: Seefahrer & Flieger,1999,2,8,45,10
8410,Star Wars: Silent Death Starfighter Combat Game,2001,2,2,120,10
224108,Magus: Aura Mortis,2017,2,5,80,12
257960,Götterdämmerung,2018,7,15,45,12
101463,Paletto,2011,2,4,15,6
232827,Rick and Morty: 100 Días,2017,2,4,70,16
37444,The Big Time!,2011,2,4,45,8
20379,Statis Pro Baseball Great Teams,1989,1,2,20,10
266129,Timeline: Science Museum,2018,2,8,15,8
212687,Cauldron Master,2017,2,4,30,8
224478,Dome Crushers,2017,2,2,10,14
8037,Patrol!: Man-to-Man Combat in the 20th Century,1974,1,3,240,12
225235,First Snow,2017,2,2,50,10
143674,Give Me Five,2013,4,9,15,12
163319,Gallipoli, 1915: Churchill's Greatest Gamble,2018,2,4,240
114139,1761: From Canal to Rail,2011,3,6,300,12
40005,Karawane,2008,2,4,10,6
319807,Shogun no Katana,2021,1,4,180,14
254427,Incubation,2019,2,5,40,8
283924,Merchants of Dunhuang,2020,2,4,35,8
154982,Venezia 2099,2014,2,5,60,8
3973,Footmania,1993,2,4,120,8
5993,The Tigers Are Burning,1988,2,2,240,12
3359,Anagrams,1910,2,6,45,8
7640,The Fall of Tobruk,1975,2,2,120,12
273164,Potemkin Empire,2019,3,5,45,14
163481,Takamatsu,2014,2,5,30,10
130556,Shark Attacks!,2012,2,6,20,10
2824,Sixteen Thirty Something,1995,3,6,180,12
21572,ChickenFoot,1986,1,8,45,8
222401,Campus Café,2018,2,5,30,8
15193,RAMbots,2001,2,4,30,8
13779,Suleiman the Magnificent,2004,2,2,120,0
75809,Pocket Pro Golf,2010,1,4,30,10
11957,InterSpace,2004,2,4,360,11
3843,Tomb Raider Collectible Card Game,1999,1,4,45,10
204461,Major General: Duel of Time,2017,2,2,20,10
177977,All Things Zombie: Reloaded,2015,1,6,240,12
281020,Treasures of Cibola,2019,2,4,20,8
273336,Wizard Kittens,2020,2,4,30,7
200646,Bubble Tea,2016,1,5,20,8
84922,21 Motines,2011,3,5,45,10
234972,Polis,2017,3,5,60,12
10301,Leipzig: Napoleon Encircled,1975,2,2,180,12
3270,Lamarckian Poker,1997,2,6,10,10
246571,Pichenotte Hockey,2017,2,2,15,7
8079,MLB SportsClix,2004,2,2,30,8
71035,Guerrilla Checkers,2010,2,2,30,8
42641,Slouch Hats and Eggshells: The Allied Invasion of Syria & Lebanon - 1941,2011,1,2,360,0
65061,Sa Battalla,2010,2,2,0,12
33984,Code Omega,2008,2,6,30,8
138945,Furor Barbarus,2013,2,2,60,8
240906,The Battles of Rhode Island & Newport,2020,2,2,0,0
151224,Veletas,2013,2,2,45,5
179918,The Producer: 1940-1944,2015,2,4,180,12
270140,Go Gecko Go!,2019,2,4,20,6
13667,WarGods of Ægyptus,2002,2,2,0,12
49050,Battleground Fantasy Warfare: Monsters & Mercenaries,2008,2,2,60,12
121715,HIRÞ: The Viking Game of Royal Conflict,2003,2,2,60,8
222291,Ivion,2018,2,4,30,13
75529,Bhazum,2010,2,2,30,0
3459,Major Battles and Campaigns of General George S. Patton,1973,2,2,30,12
7861,Soldier Emperor,2003,2,7,240,14
4327,War & Sheep,2002,2,2,20,10
40385,The Bulge,2008,2,2,240,0
208670,Labyrinth: Paths of Destiny (Third Edition),2016,2,6,60,14
312618,Flourish,2021,1,7,60,8
39699,Einfach Genial: Das Kartenspiel,2008,2,4,30,8
198541,Paper 'Mech,2016,1,1,40,12
17691,Djambi,1968,3,4,60,0
127648,Black Stories: Sex and Crime Edition,2012,2,15,20,17
230548,El Ministerio del Tiempo,2017,2,4,60,10
14036,Jok-R-ummy,1986,2,6,60,10
11821,Jotto,1956,2,2,20,12
13980,Into a Bear Trap: The Battle for Grozny, January 1995,2004,1,2,360
2215,They've Invaded Pleasantville,1981,2,2,45,12
235697,27,2017,2,2,20,9
239262,Platoon Commander Deluxe: The Battle of Kursk,2018,2,2,0,0
1575,Gettysburg,1977,2,2,120,12
18472,The Complete Wargames Handbook,1980,0,0,0,12
174552,Adventure Time Card Wars: Lemongrab vs. Gunter,2015,2,2,30,10
67038,Charly,2010,2,6,20,6
7058,Nicaragua!,1988,2,2,180,12
151369,Illegal,2014,5,9,25,18
1598,Olympica,1978,2,2,45,12
8742,1815: The Waterloo Campaign,1975,2,2,360,12
298164,Volle Weide,2020,2,6,5,8
286770,Rosetta: The Lost Language,2020,2,5,25,8
169926,To the Strongest!,2014,2,10,120,10
172597,Theomachy: The Warrior Gods,2016,2,4,60,10
209090,Dragon Dodge,0,2,4,25,8
209773,100 Swords: The Gold King's Dungeon,2017,1,2,25,13
106174,Di Renjie,2012,2,6,30,10
94746,Coffee,2011,2,2,20,6
8359,D-Day Rangers,2003,2,2,60,12
4294,The Thin Red Line: A Game of the Battle of Waterloo,1979,2,3,180,0
67421,ASG Golf,2009,1,4,0,0
298102,Roll Camera! The Filmmaking Board Game,2021,1,4,90,11
11889,End of the Iron Dream,1985,1,4,0,12
1920,The Business Game,1965,2,6,90,8
12040,Omega Chess,1992,2,2,30,8
246147,Darkness,2018,2,5,30,8
13341,Empyrean, Inc.,2004,2,4,30
38355,Scene It? Star Trek,2009,2,12,30,13
251153,Alpenzian,2018,1,5,60,6
41611,Advanced Pacific Theater of Operations,2009,2,5,360,15
3109,Starmada X,2000,2,2,180,10
254708,Roll Player Adventures,2021,1,4,150,14
23954,Pictionary: Party Edition,1989,2,10,60,8
20432,Starfire (3rd Edition),1992,2,2,30,12
20595,The Campaigns of King David,2007,2,5,300,0
8362,Strategy I: Strategic Warfare 350BC to 1984,1971,2,8,360,14
227505,Portals and Prophets,2018,2,5,60,10
226789,Guam: Return to Glory,2017,1,4,0,0
290872,Monty's Gamble: Market Garden (Second Edition),2019,2,2,180,12
261985,Combo Fighter: VS pack 3,2018,2,4,15,12
287038,Traffic Jam,2019,3,8,20,8
74312,The Rhineland War, 1936-37,2011,1,2,240
274230,Corsairs of Valeria,2020,2,5,20,8
248927,Magic: The Gathering - Duel Decks: Elves vs. Inventors,2018,2,2,30,13
135732,Beyond the Gates of Antares,2015,2,6,180,0
12181,Football Fever,1982,2,2,60,10
216014,Aye, Dark Overlord! The Green Box,2015,4,7,60
2559,Blockade,1975,2,2,20,8
194102,DeathBot Derby,2017,2,4,30,13
197944,Crabs!,2016,2,5,35,12
3100,Backpacks and Blisters,1993,1,6,45,10
269970,Quiztopia,2019,1,6,45,16
7447,Replay Basketball,2003,1,2,90,11
221122,Churrascaria: A Cutthroat Game of Gluttony,2018,2,6,35,10
260704,TonTon,2018,3,5,30,8
139236,California Gold,2015,3,5,120,9
42789,Restaurant Row,2009,2,4,60,12
22721,Combo King,2006,2,4,20,8
41604,Chain Reaction 3.0,2009,1,4,120,12
13928,Chinagold,2004,2,2,30,8
207378,Animal Mind,2016,2,4,30,8
176466,Fan & Mallet (団扇と小槌),2015,2,2,30,10
268183,Warhammer: The Game of Fantasy Battles (5th Edition),1996,2,2,360,12
182499,Desert Fox Deluxe,2016,2,2,2880,14
227794,A Place in the Sun,2018,1,4,60,14
22808,Vroeger of Later,2006,2,8,30,12
245384,Spring Rally,2018,3,5,30,7
12067,Little Wars,1913,2,12,90,12
40446,Indian Chief,2004,2,8,10,0
24803,Speed,1995,2,2,3,6
271756,Dice Academy,2019,2,6,15,8
271002,Myraclia,2020,2,5,55,10
255381,Forgotten Legions,2018,1,4,420,12
218453,Pablo,2017,3,8,30,12
2235,Ido,1998,2,4,45,12
153479,Leg los!,2014,3,6,30,8
143048,Goeben,1914,2014,1,1,0
172088,Fliip Football,2015,2,2,90,10
220843,Overworld,2019,2,4,40,14
240901,A Time for Trumpets: The Battle of the Bulge, December 1944,2020,2,5,0
175634,Get The Cheese!,2015,3,5,15,8
217890,Doggy Bag,2017,2,6,45,8
207486,Infinities: Defiance of Fate,2020,1,4,120,13
162141,Swedish Parliament 2014,2014,1,8,120,15
267986,We Need to Talk,2019,4,8,60,14
2153,Grav Armor,1982,2,3,60,12
243581,Mephisto: The Card Game,2018,1,4,40,12
162012,GembloQ,2014,2,4,30,8
200729,Game of Blame,2016,2,4,30,9
165694,The Cones of Dunshire,2015,2,12,0,0
22182,Stonne Heights,2007,2,2,240,12
25841,Le Grand Empire,2007,2,7,0,0
25299,New York Central,2006,3,5,60,0
161849,Land 6,2014,1,1,15,10
249730,Fast Shot,2018,2,2,15,6
38881,Paul Koenig's D-Day: The American Beaches,2008,1,2,50,0
25253,Battlefield Evolution: Ultra-Modern Tabletop Combat,2007,2,4,0,10
4120,King's Court,1983,2,8,30,10
283216,Chicken Heist,2020,3,8,45,13
12451,Pro Action Football,1994,2,2,90,10
209452,Epic PVP: Magic,2017,2,4,20,10
254195,Trivial Pursuit: World of Harry Potter - Ultimate Edition,2018,2,8,60,8
238972,Cogs and Commissars,2018,2,6,40,14
227162,Fireworks,2017,2,4,20,6
32327,Waterloo 1815,1996,2,6,720,0
300664,Arkwright: The Card Game,2021,1,4,100,12
990,90 Grad,2000,2,2,15,10
31516,Phenomena,2007,2,5,90,0
224986,Mascotas,2017,2,8,30,4
3051,How to Host a Murder: The Last Train from Paris,1985,8,8,180,12
5637,APBA Pro Football,1958,1,2,120,10
2809,Star Force Terra #1: Contact!,1991,2,6,60,10
19904,4th Street Pro Football,2000,1,2,180,10
8834,Dynamo: Dunkirk,1940,1986,2,2,360
3691,Harvest of Death: The Second Day at Gettysburg,1989,1,2,90,12
67251,Terminator Salvation,2010,2,3,40,12
183402,Space Planets,2015,2,4,15,6
212969,Summoner's Isle,2019,2,4,60,8
206464,The Grunwald Swords,2016,2,2,120,14
130004,Think Again!,2012,3,10,20,10
142417,Fuentes de Oñoro 20,2013,2,2,60,13
182487,Little Drop of Poison,2015,3,8,30,12
3251,Barbarian Kings,1980,2,5,120,12
97433,Les victoires du Maréchal de Saxe: Fontenoy 1745 - Lauffeld 1747,2011,2,2,200,10
41149,Linkage,2009,2,2,10,0
4265,Iliad: The Siege of Troy,1978,2,2,180,12
36478,Gridstones,2008,2,7,20,7
299569,Kompromat,2020,2,2,30,8
10551,Pyramidos,2003,2,4,10,6
231032,Perfect Hotel,2017,2,4,30,14
249550,MegaMetroCity,2019,1,4,90,14
12139,The Three Days Of Gettysburg,1995,2,8,420,12
21286,Parlay,2006,2,6,30,9
141249,Battle Scenes,2013,2,2,30,7
10756,Dancing Dice,2004,2,6,30,8
254157,Last Days: Zombie Apocalypse,2018,2,0,0,0
17433,Rezolution: A Dark Tomorrow,2005,2,2,0,12
161600,Panzer Vor!,2014,2,2,45,0
73253,Chalons: The Fate of Europe,2010,1,2,60,12
430,Asterix: Das Kartenspiel,1990,2,5,30,8
10995,Reinforce the Right!,1996,1,2,180,12
10268,Soldier's Companion,1989,2,2,120,12
1907,International Movie Maker,1968,2,6,90,8
4332,Dibs,2002,3,12,60,12
15275,Prelude to Disaster: The Soviet Spring Offensive,1992,2,2,180,0
164686,Epic Monster Tea Party,2014,2,4,30,5
284600,Alice in Wordland,2019,3,8,25,8
299946,Eiyo,2020,1,2,30,1
6638,Fight in the Skies,1966,2,52,120,12
8758,Red Sun Rising: The Russo-Japanese War 1904-05,1977,2,2,240,12
207290,Mission Impractical,2016,3,5,30,12
176826,Yashima: Legends from Fairytale,2016,2,6,120,14
5483,Kursk: History's Greatest Tank Battle, July 1943,1980,1,2,360
41311,Black Stories 4,2008,2,15,45,14
168082,Intendentes,2014,2,4,90,12
256940,Krosmaster: Blast,2020,2,4,30,10
172493,Tannenberg: The Introductory Game,2015,2,2,0,0
24923,Margo,2006,2,3,20,9
148528,Finger weg!,2013,3,8,45,12
118953,Olympicards,2012,2,7,20,6
2947,Broker,1961,2,6,75,12
4874,How to Host a Murder: The Chicago Caper,1985,8,8,180,18
251661,Oathsworn: Into the Deepwood,2021,1,4,120,13
80044,Fury in the East,2010,2,2,360,12
2781,My Word!,2001,2,6,30,7
241478,Kiwara,2018,2,2,30,8
19909,AK47 Republic,1997,2,6,120,12
114504,Carnevale: Vicious Fighting Along the Canals of Venice,2011,2,4,60,12
274124,Northgard: Uncharted Lands,2021,2,5,90,13
266448,Imperium: The Contention,2021,2,6,120,14
264318,Monsieur Carrousel,2019,1,6,15,4
278042,Crusader Kingdoms: The War for the Holy Land,2020,1,4,90,14
3309,Air Cav,1985,2,2,90,12
132601,Bellum Gallicum II,2012,2,2,0,0
133620,Yay!,2012,2,4,45,8
244502,Barbarian Vince,2012,1,1,0,0
247526,The Snitch,2018,4,6,30,10
171978,The Dwarves: The Duel,2015,2,2,40,10
260348,Gobi,2018,2,4,40,10
291563,50 Clues: The Home Temple,2019,1,5,20,16
100798,Dwarf King's Hold: Green Menace,2011,2,2,45,10
271045,Farm Rescue,2019,1,5,15,4
256911,Reconquista,2018,3,4,140,14
208323,Holdfast: Pacific 1941-45,2017,1,2,150,13
120886,Quicksilver,2013,2,6,90,13
193122,Stir Fry Eighteen,2015,2,5,12,6
429,Magalon,1998,2,4,60,12
22477,Deluxe Camping,2006,2,4,30,7
164369,7 Kingdoms,2014,2,4,20,10
235254,Finn Billiards,2017,2,16,15,6
127650,Naval War of 1812,2012,2,2,60,10
14082,Haslach 1805 / Elchingen 1805,2004,2,2,90,12
295478,Cindr,2020,1,5,40,14
181795,The Cloud Dungeon,2015,2,6,120,7
140973,Sherlock Holmes Detective Story Game,2013,1,1,60,10
286064,Frankenstein,2019,2,5,45,10
18704,Piquet: Master Rules for Wargaming,1995,2,6,90,12
19766,City of Heroes CCG,2005,2,2,30,9
180598,Voilà!,2015,2,6,30,6
287821,Good Cop Bad Cop (Third Edition),2019,4,8,45,13
174046,Dropzone Commander 2 Player Starter Set,2013,2,2,120,12
182409,Midway Solitaire,2017,1,1,0,0
257313,Aliens: Hadley's Hope,2018,2,6,90,14
16455,Montebello 1800,2002,2,2,60,12
40819,Cheese Chasers,2008,1,4,10,8
2189,Pfusch,1992,2,5,30,8
37885,Last Stand: The Battle for Moscow 1941-42,2008,1,2,600,0
2230,Ayanu,1987,2,2,30,10
8036,Legion: Tactical Warfare in the Roman Age, 100BC-700AD,1975,1,2,180
248072,Don't Let It Die,2020,1,4,90,10
112995,Leipzig 20,2011,2,2,0,12
211962,Forest of Tataraba,2016,2,4,50,10
255255,Somnium: Rise of Laputa,2019,2,4,15,13
298624,Imagician,2020,2,4,20,8
199882,Risk: Star Trek 50th Anniversary Edition,2016,2,5,0,10
256380,Douro 1872,2018,2,5,25,7
226643,Christmas Lights: A Card Game,2018,2,6,30,6
270513,Dekalko,2019,3,6,30,8
22733,Uglydoll Card Game,2006,2,6,15,6
244026,La Guerra di Gradisca 1615-1617,2017,2,2,240,14
31846,Liberia: Descent Into Hell - The Liberian Civil War 1989-1996,2008,2,2,300,0
218610,Cannon Buster,2017,2,4,30,8
1781,The Warlord Game,1977,2,6,180,12
82572,Dive! Diver! Die!,2010,3,5,45,12
136910,Roll & Play,2012,2,2,5,1
767,Keywood,1995,2,5,120,10
257962,Karate Tomate,2018,3,10,20,8
38886,Boot Hill,1975,2,0,180,0
244586,Sellswords and Spellslingers,2018,1,6,0,0
1651,Vertigo,1990,2,4,90,12
4124,Austro-Prussian War,1994,2,4,180,12
42727,Iconica,2008,2,4,30,12
260635,Until Daylight,2019,3,6,60,14
18330,Dragon Noir 1: L'Exil,1990,2,7,120,12
155020,Animals Frightening Night!,2013,4,10,20,8
65590,Bumbesi,2010,3,6,15,8
181889,Midnight Legion: Operation Deep Sleep,2016,1,2,60,12
214213,Light & Dark,2017,2,2,15,10
7992,Battle Cry of Freedom,2003,2,2,180,12
34376,Captain Clueless: Lost in the Caribbean,2008,4,8,20,8
381,X Pasch,1996,3,6,90,8
281206,Agatha Christie: Death on the Cards,2019,2,6,40,10
148557,Par le feu, le fer et la Foi,2014,2,2,120
13584,Clan War,1998,2,2,180,12
93472,Ubongo: Das Kartenspiel,2011,2,4,20,8
1177,Die Ritter von der Haselnuss,1996,2,4,30,6
3054,Sideshow: The Campaign for German East Africa 1914-1918,1990,2,2,360,12
203265,Cortex Challenge KIDS,2016,2,6,30,6
285992,Pac-Man: The Board Game,2019,2,5,0,10
489,Pacal,1999,2,2,30,12
223947,Enemies of Rome,2017,2,5,120,10
2171,Bladder,2000,2,2,30,6
17623,Inferno,2005,3,7,20,8
33605,Monkey Dash,2009,2,2,15,8
272522,Fuzzy Mage Fight,2019,2,6,45,8
4290,Pickett's Charge: A Game of the Battle of Gettysburg,1980,2,0,1200,12
284998,Reigns: The Council,2020,3,6,40,8
277629,Pact,2019,1,5,45,10
306182,Bandada,2020,1,2,20,10
15678,Hoyle's Games,1742,1,0,0,8
194301,Riftwalker: A Storm Hollow Card Game,2016,2,4,60,13
2895,Nanofictionary,2002,3,6,20,8
211453,Ecogon,2015,1,6,120,8
40803,Bussaco 20,2009,2,2,55,12
42901,Attandarra,2009,2,4,60,12
177921,Death Wish,2017,2,8,45,15
145381,The Outcast Heroes,2013,2,4,30,10
285125,Ni no Kuni II: The Board Game,2019,1,4,30,14
189166,Bill & Ted's Excellent Boardgame,2016,2,4,50,10
211810,Sweets Stack,2016,2,4,45,13
2666,A Mighty Fortress,1977,6,6,240,14
262554,Warhammer 40,000: Speed Freeks,2018,2,8,90
286885,Mokuru: Card Game,2019,2,6,30,0
173374,Neuschwabenland,2015,2,2,60,10
3219,Demonworld,1999,2,6,120,12
4199,Mesopotamia:  Birth of Civilisation,2002,2,5,180,12
254399,Love Battle! High School,2019,2,4,60,13
33875,Alkemy,2008,2,2,60,0
18422,Citadel,2002,2,2,30,10
13926,Froschkönig,2003,2,4,20,5
70222,7TV,2010,2,4,240,13
246685,Witless Wizards,2018,2,4,25,10
3034,Cluedo Super Sleuth,1995,2,6,30,10
226354,Słowny Ninja,2017,1,8,20,8
319223,Sleeping Gods: Primeval Peril,2020,1,2,240,13
22186,Shako: Rules and Army Lists for Napoleonic Wargaming,1995,2,8,240,12
193131,Os Reinos de Drunagor,2016,2,4,60,14
8355,Drive to the Baltic!,2000,1,2,180,12
213491,The Legend of the Wendigo,2017,2,6,10,6
,Ace of Aces: Jet Eagles,1990,2,2,20,10
4276,Across the Potomac,1994,2,2,120,12
138973,Camelot: The Build,2013,1,5,45,10
154006,Time's Up! Family 2,2012,4,12,30,8
128662,Northwest Passage Adventure,2012,2,4,40,10
5618,Sports Action Canadian Pro Football,1974,2,2,60,12
269623,Unicorn Glitterluck: Cloud Stacking,2019,1,4,15,4
309003,The Detective Society,2020,1,4,80,0
25937,Galactic Destiny,2007,3,6,240,12
162777,Doppelgänger,2018,4,8,45,10
3998,Fortune,1976,3,8,180,12
209716,Edgar & Lucien,2017,2,4,75,12
5541,Barbarossa: The Russo-German War 1941-45,1969,2,2,360,14
138016,WordARound,2012,2,6,30,10
198456,Motion Pictures: Movies Out of Cardboard,2016,2,4,45,12
6017,Blitzkrieg '41,1989,2,2,180,12
22126,Bag the Hun,2003,2,8,120,12
27944,Schleiz, Saalfeld, Auerstaedt 1806,2007,2,2
186624,Pacal's Rocket,2015,2,5,90,8
1408,Gammarauders,1987,2,6,120,12
165812,Nightmare Forest: Dead Run,2016,1,6,40,8
14553,Times,1992,2,5,45,10
55031,Grand Slam,2014,2,4,30,8
94116,Schlag den Raab: Das 2. Spiel,2011,2,6,45,14
85899,Sphactérie (425 av. J.-C.),2010,2,2,180,0
22673,Seismic,2006,2,4,45,10
309430,Tiny Epic Pirates,2021,1,4,60,14
183452,Quickpick: Island of Monster Masks,2015,3,8,0,4
88113,Isaac,2011,2,2,15,8
173003,Brix,2016,2,2,10,7
7966,Nomad Gods,1977,2,5,300,12
209653,Gameception,2017,2,10,5000,8
5177,Drakborgen Legenden,2002,2,4,90,0
239883,Bear Went Over the Mountain,2017,1,4,20,4
235513,¡MÍA!,2018,1,6,20,6
5136,Piraten-Abenteuer,1991,2,4,20,4
644,Shipwrecked,2000,2,4,30,12
189890,Scrimish Card Game,2015,2,999,100,8
2483,Viking Gods,1982,2,2,45,8
1547,Janus,1975,2,4,45,10
59061,Drakon,2001,2,6,20,10
303734,Golems,2020,1,2,20,0
161126,Dust Tactics,2014,2,4,30,0
2452,Jenga,1983,1,8,20,6
47125,El Erudito,2008,2,4,60,15
742,Germania,1995,2,2,180,12
180674,Cover Me,2017,2,5,60,10
282055,Ambrosia,2019,2,4,50,8
149129,La Bataille de Vauchamps,2014,1,2,240,12
291183,"The StoryMaster's Tales ""Weirding Woods"" Hybrid RPG",2019,1,5,300,7
252323,The Incredibles: Save the Day Game,2018,1,4,30,6
49391,Battleground Fantasy Warfare: High Elves,2007,2,2,60,12
35188,Legends of the Three Kingdoms,2007,2,10,40,12
11132,Hitler's Last Gamble,1989,2,2,0,12
30684,Johnny Reb,1983,0,0,0,0
157395,Aetherium,2014,2,2,60,12
31454,Stratego Fortress,2007,2,2,45,8
3932,Interplay,1980,2,2,20,8
20834,Husarengolf,1997,2,4,15,8
,Die Erben von Hoax,1999,3,8,45,12
62709,Funglish,2009,3,99,90,12
136813,Midgard: The Card Game,2013,2,6,90,8
244039,40,2018,2,4,30,8
11110,A Famous Victory,1994,1,4,0,12
4252,Battle of the Bulge,1979,1,2,60,12
300298,PARKS Memories: Coast to Coast,2020,2,8,30,6
134419,The Golden Wilderness,2013,2,5,120,15
8944,Triple Yahtzee,1972,1,10,45,8
41247,Mia,600,2,12,20,8
118330,Roll to the South Pole,2012,2,5,45,10
107703,Growling Tigers: The Battle for Changde,1943,2011,0,2,180
209542,Diesel Demolition Derby,2017,2,6,30,14
190115,King of New Tokyo,2015,3,4,30,0
162660,Secret Moon,2014,5,8,10,10
160560,Leagues of Adventure: Rocket Race,2014,2,6,20,10
25233,Tchin Tchin,2006,4,8,15,12
206,Pepper,1998,3,9,45,10
195477,Madness At Midnight,2017,2,4,120,12
197321,Cult Following,2016,3,8,30,14
43110,Anno Domini: America,2009,2,8,30,10
27948,Beppo der Bock,2007,2,4,15,5
3700,Monster Island,2002,2,2,45,8
219783,MourneQuest,2019,1,4,60,10
1970,Oh-Wah-Ree,1964,2,4,30,8
249364,¡TACO FIGHT!,2019,1,4,6,10
3825,Breakthrough,2001,2,2,10,8
136238,ROFL!,2013,3,7,45,13
8196,AeroTech: The BattleTech Game of Fighter Combat,1986,2,8,120,12
60464,Black Stories 5,2009,2,15,20,12
232822,Stratego,2011,2,2,45,8
10529,Crusoe's Planet,2001,3,8,180,12
16457,Dürrenstein & Schöngraben 1805,2005,2,2,60,10
272666,Psychic Pizza Deliverers Go to the Ghost Town,2018,3,4,45,10
134834,Voldétour,2012,2,2,30,9
153745,Dungeon Scroll,2016,2,6,30,10
256536,Bob Ross: Happy Little Accidents,2018,3,6,15,10
22476,Universal Fighting System: Street Fighter,2006,2,6,30,10
249751,Rostov '41: Race to the Don,2020,1,4,600,12
8356,Iron Dream,1999,1,2,180,0
264970,Scotland Yard: The Dice Game,2019,2,4,15,8
206666,Beneath Nexus,2016,3,6,90,8
228373,1868,2017,3,5,180,0
64570,1843,2011,2,6,360,12
295020,"Detective Stories: Demo ""Gattardo""",2019,1,5,45,13
110260,Roll'n Bump,2011,2,6,30,8
184688,TREXO,2015,2,2,20,7
5464,Calypso,1987,2,2,20,8
226264,Ponkotsu Factory (ぽんこつファクトリー),2014,2,5,30,8
215614,Khan of Khans,2016,2,5,25,9
224992,ボブジテン (Bob Jiten),2017,3,8,45,10
266018,Trinidad,2021,1,5,150,14
11179,Semper Victor,2004,2,2,1200,12
170381,Mars Attacks: Ten-Minute Takedown,2015,2,4,10,0
148586,Chicago Stock Exchange,2013,2,4,15,8
229957,Small Detectives,2017,2,5,30,8
75587,1858: The Railways of Iberia,2011,3,6,240,12
102346,Guns of the Askari,2012,2,3,360,12
8577,Home Before the Leaves Fall: The Marne Campaign 1914,1997,2,4,360,12
42361,Pocket Dungeon,2009,1,1,45,8
180599,Sly Dice,2015,2,4,45,14
191288,Brain Freeze,2016,2,2,20,5
39536,Cat & Fish,2008,2,4,60,9
161543,Length x Wit,2014,2,6,60,13
277080,Titans,2021,1,4,160,13
35376,Bandits,2008,2,6,45,10
171489,Qwirkle Cards,2015,2,4,20,8
134596,Duple,2012,3,6,20,10
306709,The Night Cage,2021,1,5,60,14
302477,Kittin,2020,2,8,15,6
27359,Aeronautica Imperialis,2007,2,2,180,12
17430,The Old Contemptibles,2005,2,2,180,12
24999,Ardeny 1944,1992,2,2,240,0
22233,Fischmarkt,2006,3,5,45,10
315219,Black It Out,2020,1,100,30,4
31021,Shuffleboard Game,0,2,4,20,0
155245,In Security,2014,3,6,20,8
143073,Tute,0,2,4,20,10
18835,Credit Mobilier,2005,2,5,60,13
2016,The Gothic Game,1992,2,8,90,10
117997,Spot it! On the Road,2012,2,8,15,7
194992,Goblins en la mina,2016,2,6,45,10
108832,Chocoly,2011,2,4,30,8
4256,Mäuse-Rallye,2001,2,4,20,5
224288,Daring Dustbunnies,2019,2,5,75,10
9916,Arnhem 1944,1997,2,2,90,12
245456,Attack of the 50 Foot Colossi!,2018,1,2,240,12
2285,Dark Future,1988,2,0,60,8
298154,Rolling Stock Stars,2020,2,6,240,14
